23080000002	23230003718	23250000112	23360100033	23250000112	23230004018	23230001818	23470000518	23250000112	23250000512	23470000518	23230000318	23230001818	23230001818	23230001818	23230001818	23230003818	23250000112	23250000412	23250000813	23250000412	23250000813
23080000002	23230000118	23250000112	23250001613	23250000512	23230002318	23230000218	23470000344	23250000112	23250000512	23470000344	23230000218	23230002901	23230002901	23230002901	23230002901	23230000518	23250000112	23250000512	23250000512	23250000512	23250000512
23080000902	23230000118	23250000112	23250000512	23250000512	23230002318	23250000613	23250000218	23250000813	23250000512	23250000218	23250000713	23250001613	23250001613	23250001613	23250001613	23230004018	23230001818	23230001818	23230001818	23230001818	23230003818
23010000201	23230000118	23250000112	23470000518	23230002501	23230002118	23250000112	23250000512	23250000512	23250000512	23250000512	23250000512	23250000512	23250000512	23250000512	23250000512	23470000518	23230000218	23230002901	23230002901	23230002901	23230002318
23010000101	23230003718	23260000118	23470000218	23230003218	23230000818	23230001818	23470000518	23250000112	23250000512	23470000518	23230000318	23230001818	23230003818	23250000112	23250000512	23470000344	23250000613	23250001613	23250001613	23250001613	23230002318
23020000000	23230003718	23260000018	23470000818	23230001400	23230003518	23230002618	23470000218	23250000112	23250000512	23470000218	23230003218	23230002618	23230000518	23250000112	23250000512	23250000218	23250000813	23250000512	23250000512	23250000512	23230000518
23020000000	23230000118	23250100116	23250100800	23250100016	23230000400	23230000600	23470000818	23260200218	23260200018	23470000818	23230001400	23230000600	23230000518	23250000112	23250000512	23250000512	23250000512	23250000512	23250000512	23250000512	23230000518
23010000101	23230000118	23250100416	23250100616	23250100516	23250100016	23250100716	23250100800	23250100016	23250100716	23250100800	23250100016	23250100716	23230004018	23230001818	23230001818	23230001818	23230001818	23230003818	23250000112	23250000512	23230000518
23010000001	23470000518	23230000318	23230003818	23250100416	23250100516	23250100616	23340000018	23250100416	23340000018	23250100416	23250100616	23250100516	23230002318	23230003218	23230001038	23230001738	23230002618	23470000600	23250000112	23250000512	23230000518
23020000000	23470000901	23230003218	23230002318	23250100416	23250100516	23250100516	23250100218	23250100344	23250100218	23250100344	23250100516	23260100018	23230002318	23230001400	23230003338	23230001638	23470000518	23470000100	23250000112	23250000512	23230000518
23010000101	23470000218	23230001400	23470000518	23230000318	23230001818	23230001818	23230001818	23470000518	23230000318	23230001818	23230001818	23230001818	23470000518	23230000700	23230003138	23230002238	23470000344	23470000018	23250000813	23250000512	23230000518
23010000001	23470000418	23230000700	23470000901	23230003218	23230001038	23230001738	23230002618	23470000901	23230003218	23230001038	23230001738	23230002618	23470000901	23010100019	23080000602	23080000502	23260300118	23260300018	23250000512	23250000512	23230000518
23080000302	23010200018	23010200101	23470000218	23230001400	23230003338	23230001638	23230000600	23470000218	23230001400	23230003338	23230001638	23230000600	23470000218	23010100019	23080000402	23080000002	23260300018	23260300018	23250000512	23250000512	23230000518
23080000202	23080000816	23080000302	23470000418	23230000700	23230003138	23230002238	23230002838	23470000418	23230000700	23230003138	23230002238	23230002838	23470000418	23010100119	23080000402	23080000002	23260300018	23470000518	23230000318	23230001818	23230001318
23080000202	23080000202	23080001002	23010200018	23020000100	23020000200	23020000100	23020000000	23010200018	23020000000	23020000000	23020000100	23020000200	23010200018	23080000602	23080000202	23080000002	23470000518	23470000901	23230003218	23230001038	23230001738
23080000202	23080000202	23080000202	23080000816	23080000102	23080000816	23080000102	23080000816	23080000102	23080000102	23080000816	23080000816	23080000816	23080000102	23080000202	23080000202	23080001002	23470000901	23470000218	23230001400	23230003338	23230001638
