12160000010	12010001701	12010000901	12010000901	12010000901	12010000901	12010000901	12010000601	12290000025	12060000138	12010000901	12010000901	12010000901	12010000901	12010000901	12010000901	12040002918	12010001401	12040005418	12040002418
12010000901	12010001701	12010000901	12010000901	12010000901	12010000901	12010000901	12010000901	12290000025	12020000012	12060000038	12060000338	12060000238	12060000238	12060000038	12010000101	12030000017	12040004418	12040001218	12040005818
12290000425	12290000225	12260000045	12290000225	12290000225	12290000425	12260000045	12290000225	12290000125	12010002401	12010000201	12010000901	12010000901	12010000901	12010000901	12010000901	12010000901	12010003301	12040002218	12040004218
12040002518	12040000618	12010000201	12010000901	12010000901	12010000901	12010000901	12010000901	12040001218	12040005918	12040000418	12010000201	12010000901	12010000901	12010000901	12010000901	12010000901	12010002001	12040005418	12040003118
12040004118	12040004718	12040004518	12010000201	12010002001	12010001801	12010000201	12010000901	12040005418	12040000218	12040005318	12040000418	12010000201	12010000901	12010000901	12010000901	12010000901	12010003301	12040001218	12040000818
12040000918	12040007218	12040004718	12040004518	12040001218	12040005318	12040000418	12010000201	12010003301	12040001618	12040000218	12040002518	12040000618	12010000201	12010000901	12010000901	12010000901	12010002001	12040005418	12040000518
12040000918	12040000918	12040001918	12040006218	12040001718	12040000218	12040002518	12040000418	12010000201	12010003301	12040002218	12040003618	12040003918	12010000401	12010000901	12010000901	12010000901	12010003301	12010002901	12040004418
12040000218	12040000918	12040007218	12040004718	12040003918	12040000718	12040003218	12040000118	12010000601	12010000901	12040005418	12040001018	12040000118	12010000601	12010000901	12010000901	12010002801	12010000001	12010003301	12010000601
12040001718	12040000218	12040000918	12040007218	12040004718	12040006218	12040003918	12040000418	12010000201	12010000901	12010003301	12030000017	12040001418	12010000901	12010001501	12010001001	12010003501	12010003501	12010002301	12010000901
12040004718	12040001718	12040003518	12040000918	12040003018	12040002518	12040004718	12040003718	12040000418	12010000201	12010000901	12010000901	12010000901	12010000701	12010003501	12010003501	12010003501	12010003501	12010000001	12010000901
12040002518	12040004618	12040000218	12040000918	12040000918	12040004118	12040004318	12040006218	12040003918	12040000418	12010000201	12010000901	12010000901	12010003001	12010001201	12010003501	12010003501	12010003501	12010003501	12010002501
12040002318	12040004718	12040001718	12040000218	12040000918	12040000918	12040001918	12040004318	12040006218	12040003918	12040000418	12010000201	12010002801	12010001901	12010000901	12010002601	12010003501	12010003501	12010003501	12010003501
